"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"All_violence","wbgtmax","males",10,0.0271697458214,0.0124704538948554,0.0418690377479447
1,"assault","wbgtmax","males",0,0,0,0
1,"assault","wbgtmax","males",1,0.0026838523227517,0.00121823767853979,0.00414946696696362
1,"assault","wbgtmax","males",5,0.0134192616137586,0.00609118839269896,0.0207473348348182
1,"assault","wbgtmax","males",10,0.0268385232275172,0.0121823767853979,0.0414946696696364
1,"suicide","wbgtmax","males",0,0,0,0
1,"suicide","wbgtmax","males",1,0.00912064590587714,0.00190342757048462,0.0163378642412697
1,"suicide","wbgtmax","males",5,0.0456032295293857,0.00951713785242311,0.0816893212063483
1,"suicide","wbgtmax","males",10,0.0912064590587715,0.0190342757048462,0.163378642412697
1,"All_violence","wbgtmax","0",0,0,0,0
1,"All_violence","wbgtmax","0",1,0.00328825677057931,0.00228407834533628,0.00429243519582233
1,"All_violence","wbgtmax","0",5,0.0164412838528966,0.0114203917266814,0.0214621759791117
1,"All_violence","wbgtmax","0",10,0.0328825677057932,0.0228407834533629,0.0429243519582235
1,"assault","wbgtmax","0",0,0,0,0
1,"assault","wbgtmax","0",1,0.0033167901720345,0.00231074927435689,0.00432283106971211
1,"assault","wbgtmax","0",5,0.0165839508601725,0.0115537463717845,0.0216141553485606
1,"assault","wbgtmax","0",10,0.0331679017203451,0.023107492743569,0.0432283106971213
1,"suicide","wbgtmax","0",0,0,0,0
1,"suicide","wbgtmax","0",1,0.00546142859044224,0.000462250009843005,0.0104606071710415
1,"suicide","wbgtmax","0",5,0.0273071429522112,0.00231125004921503,0.0523030358552074
1,"suicide","wbgtmax","0",10,0.0546142859044225,0.00462250009843006,0.104606071710415
1,"All_violence","wbgtmax","65",0,0,0,0
1,"All_violence","wbgtmax","65",1,0.00284217303169773,-0.000596393235549094,0.00628073929894456
1,"All_violence","wbgtmax","65",5,0.0142108651584887,-0.00298196617774548,0.0314036964947229
1,"All_violence","wbgtmax","65",10,0.0284217303169775,-0.00596393235549097,0.0628073929894459
1,"assault","wbgtmax","65",0,0,0,0
1,"assault","wbgtmax","65",1,0.00297985655703011,-0.0004269398556336,0.00638665296969382
1,"assault","wbgtmax","65",5,0.0148992827851506,-0.00213469927816801,0.0319332648484692
1,"assault","wbgtmax","65",10,0.0297985655703012,-0.00426939855633602,0.0638665296969385
1,"suicide","wbgtmax","65",0,0,0,0
